date,symbol,last_price_at_open,avg_vol_14d,atr_14d,rvol_first_candle,or_high,or_low,or_range,or_range_pct_of_price,first_candle_close_color,direction_bias,status,entry_time_et,entry_price,stop_price,stop_style,target_price,target_r_multiple,shares,risk_dollars,risk_pct_equity,exit_time_et,exit_price,realized_pnl,r_multiple_realized,reason_pass_fail,notes
2026-09-15,SLS,11.67,7592000,1.18,1.725,11.7000,11.4520,0.2480,2.14%,green,long,expired,,,,,,,,,,,,,,pass_universe;rvol_pass;bias_long(moderate-body_35pct_of_range);RANGE_OVERSIZED(2.14%>1.5% cap - halve size if triggers),"BIAS_INVALIDATED persists and extending - held 11.14-11.27 through 10:55 ET, further below OR Low(11.452); never closed above OR High(11.70); long setup expired invalidated"
2026-09-15,MSFT,501.55,20672000,10.55,1.729,503.0500,499.1000,3.9500,0.79%,green,long,triggered_no_capital,09:40,504.3950,499.1000,full_range,512.3375,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_long(weak-body_9pct_of_range);range_ok;body_close_confirmed,"very first post-OR candle (09:40) closed 504.40, above OR High(503.05); NO CAPITAL - signal only, not executed"
2026-09-15,NVDA,213.00,142204000,7.65,1.676,213.8795,212.5625,1.3170,0.62%,green,long,expired,,,,,,,,,,,,,,pass_universe;rvol_pass;bias_long(weak-body_4pct_of_range);range_ok,"BIAS_INVALIDATED persists and extending - drifted down to 211.63-212.98 through 10:55 ET, further below OR Low(212.5625); never closed above OR High(213.8795); long setup expired invalidated"
2026-09-15,GOOGL,346.65,25242000,7.54,1.820,348.0700,344.7100,3.3600,0.97%,red,short,triggered_no_capital,10:15,344.2200,348.0700,full_range,338.4450,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_short(moderate-body_35pct_of_range);range_ok;body_close_confirmed,"10:15 ET candle closed 344.22, first close below OR Low(344.71); NO CAPITAL - signal only, not executed"
2026-09-15,CMPS,14.60,2538000,0.83,2.224,14.7000,14.2000,0.5000,3.51%,red,short,triggered_no_capital,09:45,14.1700,14.7000,full_range,13.3750,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_short(strong-body_62pct_of_range);RANGE_OVERSIZED(3.51%>1.5% cap - halve size if triggers);body_close_confirmed,"09:45 ET candle closed 14.17, first close below OR Low(14.20); NO CAPITAL - signal only, not executed"
2026-09-15,ABT,102.97,7927000,2.81,0.838,,,,,,,skipped,,,,,,,,,,,,,,pass_universe;fail_rvol(83.8%<100%),watchlist; OR candle formed but rvol below threshold - never entered watching
2026-09-15,RBLX,50.61,10455000,2.25,0.404,,,,,,,skipped,,,,,,,,,,,,,,pass_universe;fail_rvol(40.4%<100%),watchlist; OR candle formed but rvol below threshold - never entered watching
2026-09-15,RIVN,15.84,18739000,0.63,4.532,15.8300,15.4000,0.4300,2.79%,red,short,triggered_no_capital,10:50,15.3800,15.8300,full_range,14.7050,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_short(strong-body_73pct_of_range);RANGE_OVERSIZED(2.79%>1.5% cap - halve size if triggers);body_close_confirmed,"10:50 ET candle closed 15.38, first close below OR Low(15.40) after chopping inside the range for over an hour - the latest and last trigger of the day; NO CAPITAL - signal only, not executed"
2026-09-15,LLY,1153.74,2397000,28.28,1.157,1161.0000,1147.6400,13.3600,1.16%,red,short,triggered_no_capital,09:45,1142.8100,1161.0000,full_range,1115.5250,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_short(moderate-body_30pct_of_range);range_ok;body_close_confirmed,"09:45 ET candle closed 1142.81, first close below OR Low(1147.64); NO CAPITAL - signal only, not executed"
2026-09-15,VOO,699.34,7482000,5.30,5.075,698.9400,697.4000,1.5400,0.22%,red,short,triggered_no_capital,10:05,697.2500,698.9400,full_range,694.7150,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_short(strong-body_77pct_of_range);range_ok;body_close_confirmed,"10:05 ET candle closed 697.25, first close below OR Low(697.40); NO CAPITAL - signal only, not executed"
2026-09-15,RKT,13.28,23414000,0.58,1.031,13.3500,13.1800,0.1700,1.28%,red,short,triggered_no_capital,09:45,13.1750,13.3500,full_range,12.9125,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_short(weak-body_3pct_of_range);range_ok;body_close_confirmed,"09:45 ET candle closed 13.18, first close below OR Low(13.18); NO CAPITAL - signal only, not executed"
2026-09-15,GME,21.60,8508000,0.70,0.600,,,,,,,skipped,,,,,,,,,,,,,,pass_universe;fail_rvol(60.0%<100%),watchlist; OR candle formed but rvol below threshold - never entered watching
2026-09-15,FCEL,15.27,7278000,1.43,0.998,,,,,,,skipped,,,,,,,,,,,,,,pass_universe;fail_rvol(99.8%<100%),watchlist; OR candle formed but rvol below threshold - never entered watching
2026-09-15,COIN,183.35,8650000,11.05,3.244,184.1350,179.6005,4.5345,2.51%,red,short,triggered_no_capital,09:50,179.4000,184.1350,full_range,172.2975,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_short(strong-body_69pct_of_range);RANGE_OVERSIZED(2.51%>1.5% cap - halve size if triggers);body_close_confirmed,"09:50 ET candle closed 179.40, first close below OR Low(179.60); NO CAPITAL - signal only, not executed"
2026-09-15,ASML,1620.47,1160000,59.76,5.207,1616.5100,1589.5100,27.0000,1.70%,red,short,triggered_no_capital,09:45,1589.4500,1616.5100,full_range,1548.8600,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_short(strong-body_82pct_of_range);RANGE_OVERSIZED(1.70%>1.5% cap - halve size if triggers);body_close_confirmed,"09:45 ET candle closed 1589.45, first close below OR Low(1589.51); NO CAPITAL - signal only, not executed"
2026-09-15,HUBS,244.25,1250000,14.53,0.773,,,,,,,skipped,,,,,,,,,,,,,,pass_universe;fail_rvol(77.3%<100%),"market_scan; top-mover -2.54% vs prior close, OR candle formed but rvol below threshold - never entered watching"
2026-09-15,TEAM,188.50,3770000,9.52,1.214,191.5500,187.0100,4.5400,2.38%,green,long,expired,,,,,,,,,,,,,,pass_universe;rvol_pass;bias_long(strong-body_74pct_of_range);RANGE_OVERSIZED(2.38%>1.5% cap - halve size if triggers),"chopped 187.93-189.16 through 10:55 ET, entirely below OR High(191.55); never closed above; long setup expired unconfirmed"
2026-09-15,NSC,327.10,1130000,6.00,0.053,,,,,,,skipped,,,,,,,,,,,,,,pass_universe;fail_rvol(5.3%<100%),"market_scan; top-mover +2.20% vs prior close, OR candle formed but rvol below threshold - never entered watching"
2026-09-15,LRCX,278.87,7690000,16.15,1.245,278.5900,273.1700,5.4200,1.98%,red,short,triggered_no_capital,09:40,271.5800,278.5900,full_range,261.0650,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_short(strong-body_85pct_of_range);RANGE_OVERSIZED(1.98%>1.5% cap - halve size if triggers);body_close_confirmed,"very first post-OR candle (09:40) closed 271.58, below OR Low(273.17); NO CAPITAL - signal only, not executed"
2026-09-15,SAP,214.20,2370000,6.42,1.354,215.0700,213.2900,1.7800,0.83%,green,long,triggered_no_capital,09:40,215.9100,213.2900,full_range,219.8400,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_long(moderate-body_48pct_of_range);range_ok;body_close_confirmed,"very first post-OR candle (09:40) closed 215.91, above OR High(215.07); NO CAPITAL - signal only, not executed"
2026-09-15,ZS,188.24,3840000,10.13,1.894,192.0000,188.1048,3.8952,2.06%,green,long,expired,,,,,,,,,,,,,,pass_universe;rvol_pass;bias_long(weak-body_15pct_of_range);RANGE_OVERSIZED(2.06%>1.5% cap - halve size if triggers),"chopped 189.00-190.86 through 10:55 ET, entirely inside range; never closed above OR High(192.00) nor below OR Low(188.1048); long setup expired unconfirmed"
2026-09-15,SNOW,326.50,6250000,16.34,0.405,,,,,,,skipped,,,,,,,,,,,,,,pass_universe;fail_rvol(40.5%<100%),"market_scan; top-mover -1.76% vs prior close, OR candle formed but rvol below threshold - never entered watching"
2026-09-15,HCA,432.92,1320000,13.13,1.075,419.0700,410.1900,8.8800,2.16%,red,short,expired,,,,,,,,,,,,,,pass_universe;rvol_pass;bias_short(strong-body_100pct_of_range);RANGE_OVERSIZED(2.16%>1.5% cap - halve size if triggers),"BIAS_INVALIDATED persists and extending - held 422.14-424.74 through 10:55 ET, well above OR High(419.07); never closed below OR Low(410.19); short setup expired invalidated"
2026-09-15,ADSK,225.06,2460000,10.47,0.871,,,,,,,skipped,,,,,,,,,,,,,,pass_universe;fail_rvol(87.1%<100%),"market_scan; top-mover -1.69% vs prior close, OR candle formed but rvol below threshold - never entered watching"
2026-09-15,ACN,191.77,4390000,7.02,2.786,195.2600,190.5300,4.7300,2.44%,green,long,expired,,,,,,,,,,,,,,pass_universe;rvol_pass;bias_long(strong-body_58pct_of_range);RANGE_OVERSIZED(2.44%>1.5% cap - halve size if triggers),"climbed to 192.40-194.50 through 10:55 ET, closest approach to OR High(195.26) was 194.50 but no confirmed close above; long setup expired unconfirmed, closest miss of the day"
2026-09-15,MTSI,243.58,1220000,16.16,0.969,,,,,,,skipped,,,,,,,,,,,,,,pass_universe;fail_rvol(96.9%<100%),"market_scan; top-mover +1.65% vs prior close, OR candle formed but rvol below threshold - never entered watching"
2026-09-15,AMAT,431.16,5910000,22.51,1.630,429.9600,425.3300,4.6300,1.09%,red,short,triggered_no_capital,09:40,422.9300,429.9600,full_range,412.3850,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_short(strong-body_76pct_of_range);range_ok;body_close_confirmed,"very first post-OR candle (09:40) closed 422.93, below OR Low(425.33); NO CAPITAL - signal only, not executed"
2026-09-15,DDOG,226.31,3790000,12.55,0.842,,,,,,,skipped,,,,,,,,,,,,,,pass_universe;fail_rvol(84.2%<100%),"market_scan; top-mover -1.63% vs prior close, OR candle formed but rvol below threshold - never entered watching"
2026-09-15,TSEM,194.10,1290000,14.35,1.196,195.2300,192.8900,2.3400,1.20%,green,long,triggered_no_capital,09:40,195.7100,192.8900,full_range,199.9400,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_long(moderate-body_42pct_of_range);range_ok;body_close_confirmed,"very first post-OR candle (09:40) closed 195.71, above OR High(195.23); NO CAPITAL - signal only, not executed"
2026-09-15,MDB,376.50,2280000,21.86,0.511,,,,,,,skipped,,,,,,,,,,,,,,pass_universe;fail_rvol(51.1%<100%),"market_scan; top-mover -1.51% vs prior close, OR candle formed but rvol below threshold - never entered watching"
2026-09-15,RSG,222.43,1580000,3.80,0.133,,,,,,,skipped,,,,,,,,,,,,,,pass_universe;fail_rvol(13.3%<100%),"market_scan; top-mover -1.51% vs prior close, OR candle formed but rvol below threshold - never entered watching"
2026-09-15,CRWD,231.87,12730000,12.85,2.726,235.7500,232.1100,3.6400,1.56%,green,long,triggered_no_capital,09:40,236.4400,232.1100,full_range,242.9350,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_long(weak-body_6pct_of_range);RANGE_OVERSIZED(1.56%>1.5% cap - halve size if triggers);body_close_confirmed,"very first post-OR candle (09:40) closed 236.44, above OR High(235.75); NO CAPITAL - signal only, not executed"
2026-09-15,PANW,368.42,7030000,19.43,2.465,374.9400,366.8000,8.1400,2.19%,green,long,expired,,,,,,,,,,,,,,pass_universe;rvol_pass;bias_long(moderate-body_50pct_of_range);RANGE_OVERSIZED(2.19%>1.5% cap - halve size if triggers),"chopped 371.61-374.26 through 10:55 ET, closest approach to OR High(374.94) but never confirmed a close above; long setup expired unconfirmed"
