date,symbol,last_price_at_open,avg_vol_14d,atr_14d,rvol_first_candle,or_high,or_low,or_range,or_range_pct_of_price,first_candle_close_color,direction_bias,status,entry_time_et,entry_price,stop_price,stop_style,target_price,target_r_multiple,shares,risk_dollars,risk_pct_equity,exit_time_et,exit_price,realized_pnl,r_multiple_realized,reason_pass_fail,notes
2026-09-08,LCID,4.63,,,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(price<$5),watchlist
2026-09-08,RIVN,15.79,20998970,0.66,0.890,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(89%<100%),"watchlist; pre-market survivor, awaiting 09:30-09:35 ET OR candle"
2026-09-08,REGN,818.00,665355,20.80,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(avg_vol_14d~0.67M<1M),watchlist
2026-09-08,LLY,1135.85,2641322,37.59,2.080,1130.4700,1113.5500,16.9200,1.51%,red,short,watching,,,,,,,,,,,,,,pass_universe;rvol_pass;bias_short(moderate-body_43pct_of_range);RANGE_OVERSIZED(1.51%>1.5% cap - halve size if triggers),"BIAS_INVALIDATED - closed above OR High(1130.47) at 09:40 (1130.84) against the short bias; extended to 1128.86 by 09:55. Still watching, unlikely to confirm short now"
2026-09-08,VOO,707.31,7208700,4.86,1.210,707.5100,706.5800,0.9300,0.13%,red,short,triggered_no_capital,09:35,706.0950,707.5100,full_range,703.9725,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_short(weak-body_24pct_of_range);range_ok;body_close_confirmed,"first post-OR candle (09:35) closed 706.10, below OR Low(706.58); NO CAPITAL - signal only, not executed"
2026-09-08,WY,22.87,4769863,0.57,0.130,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(13%<100%),"watchlist; pre-market survivor, awaiting 09:30-09:35 ET OR candle"
2026-09-08,WFG,68.69,199258,2.30,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(avg_vol_14d~0.20M<1M),watchlist
2026-09-08,RKT,13.94,22574666,0.61,0.370,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(37%<100%),"watchlist; pre-market survivor, awaiting 09:30-09:35 ET OR candle"
2026-09-08,AMC,2.63,,,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(price<$5),watchlist
2026-09-08,NOK,10.42,62049075,0.38,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(atr_14d~0.38<0.50),watchlist
2026-09-08,NIO,3.74,,,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(price<$5),watchlist
2026-09-08,BB,7.75,8851038,0.41,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(atr_14d~0.41<0.50),watchlist
2026-09-08,GME,19.41,6403941,0.49,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(atr_14d~0.50<0.50),watchlist
2026-09-08,DRIV,34.76,26484,0.49,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(avg_vol_14d~0.03M<1M),watchlist
2026-09-08,BLNK,0.58,,,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(price<$5),watchlist
2026-09-08,FCEL,15.13,8216502,2.15,2.190,15.4310,15.1200,0.3110,2.04%,green,long,triggered_no_capital,09:40,15.8950,15.1200,full_range,17.0575,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_long(moderate-body_50pct_of_range);RANGE_OVERSIZED(2.04%>1.5% cap - halve size if triggers);body_close_confirmed,"09:40 candle closed 15.895, above OR High(15.431); RANGE_OVERSIZED - signal only, would halve size; NO CAPITAL - signal only, not executed"
2026-09-08,QCOM,180.30,9741721,6.00,10.070,180.6500,176.7100,3.9400,2.19%,red,short,triggered_no_capital,09:35,175.2800,180.6500,full_range,167.2250,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_short(weak-body_12pct_of_range);RANGE_OVERSIZED(2.19%>1.5% cap - halve size if triggers);body_close_confirmed,"first post-OR candle (09:35) closed 175.28, below OR Low(176.71); today's biggest gapper (+6.85%) continued lower; RANGE_OVERSIZED - signal only, would halve size; NO CAPITAL - signal only, not executed"
2026-09-08,BE,268.91,12368124,19.27,4.000,274.5500,264.3000,10.2500,3.76%,green,long,triggered_no_capital,09:45,276.6000,264.3000,full_range,295.0500,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_long(moderate-body_53pct_of_range);RANGE_OVERSIZED(3.76%>1.5% cap - halve size if triggers);body_close_confirmed,"09:45 candle closed 276.60, above OR High(274.55) after two candles chopping below it; RANGE_OVERSIZED - signal only, would halve size; NO CAPITAL - signal only, not executed"
2026-09-08,AMGN,412.00,2215418,9.56,8.170,410.0250,399.6800,10.3450,2.57%,red,short,watching,,,,,,,,,,,,,,pass_universe;rvol_pass;bias_short(moderate-body_54pct_of_range);RANGE_OVERSIZED(2.57%>1.5% cap - halve size if triggers),"chopped 403.85-407.04 through 09:55 ET, inside the OR range the whole time; still watching"
2026-09-08,HWM,245.00,3135655,9.00,3.610,246.5000,241.2200,5.2800,2.17%,green,long,watching,,,,,,,,,,,,,,pass_universe;rvol_pass;bias_long(weak-body_4pct_of_range);RANGE_OVERSIZED(2.17%>1.5% cap - halve size if triggers),"BIAS_INVALIDATED - closed below OR Low(241.22) at 09:40 (240.585) against the long bias; recovered to 243.07 by 09:55. Still watching, mixed signal"
2026-09-08,ALNY,254.69,1790327,11.74,4.410,260.4250,254.0050,6.4200,2.51%,red,short,watching,,,,,,,,,,,,,,pass_universe;rvol_pass;bias_short(moderate-body_56pct_of_range);RANGE_OVERSIZED(2.51%>1.5% cap - halve size if triggers),"BIAS_INVALIDATED - closed above OR High(260.425) at 09:40 (264.33) against the short bias; extended to 271.12 by 09:55. Still watching, unlikely to confirm short now"
2026-09-08,ARM,262.51,3774548,16.58,3.280,262.8800,260.0350,2.8450,1.09%,red,short,triggered_no_capital,09:35,259.0900,262.8800,full_range,253.4050,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_short(weak-body_5pct_of_range);range_ok;body_close_confirmed,"first post-OR candle (09:35) closed 259.09, below OR Low(260.04); NO CAPITAL - signal only, not executed"
2026-09-08,SCCO,206.80,1145323,8.34,1.340,208.8800,205.1700,3.7100,1.79%,green,long,triggered_no_capital,09:40,209.9800,205.1700,full_range,217.1950,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_long(moderate-body_40pct_of_range);RANGE_OVERSIZED(1.79%>1.5% cap - halve size if triggers);body_close_confirmed,"09:40 candle closed 209.98, above OR High(208.88); RANGE_OVERSIZED - signal only, would halve size; NO CAPITAL - signal only, not executed"
2026-09-08,ASML,1779.54,1134486,56.23,4.600,1790.0000,1766.2900,23.7100,1.34%,red,short,triggered_no_capital,09:40,1757.2000,1790.0000,full_range,1708.0000,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_short(weak-body_22pct_of_range);range_ok;body_close_confirmed,"09:40 candle closed 1757.20, below OR Low(1766.29) after a near-miss 09:35 close(1771.98); NO CAPITAL - signal only, not executed"
2026-09-08,AJG,253.08,1432674,7.25,0.240,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(24%<100%),"market_scan; top-mover -3.66% vs prior close, awaiting 09:30-09:35 ET OR candle"
2026-09-08,LNG,282.80,1812047,7.61,5.780,280.6550,274.4800,6.1750,2.23%,red,short,watching,,,,,,,,,,,,,,pass_universe;rvol_pass;bias_short(moderate-body_41pct_of_range);RANGE_OVERSIZED(2.23%>1.5% cap - halve size if triggers),"chopped 277.05-279.40 through 09:55 ET, never closed below OR Low(274.48); still inside range, watching"
2026-09-08,TWLO,226.22,1727229,11.01,1.590,228.5500,225.0350,3.5150,1.54%,red,short,triggered_no_capital,09:40,224.5650,228.5500,full_range,218.5875,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_short(weak-body_7pct_of_range);RANGE_OVERSIZED(1.54%>1.5% cap - halve size if triggers);body_close_confirmed,"09:40 candle closed 224.565, below OR Low(225.035); RANGE_OVERSIZED - signal only, would halve size; NO CAPITAL - signal only, not executed"
2026-09-08,NBIS,232.63,18033971,18.48,4.290,242.8200,234.3250,8.4950,3.57%,green,long,watching,,,,,,,,,,,,,,pass_universe;rvol_pass;bias_long(moderate-body_40pct_of_range);RANGE_OVERSIZED(3.57%>1.5% cap - halve size if triggers),"chopped 234.85-239.78 through 09:55 ET, never closed above OR High(242.82) or below OR Low(234.325); still inside range, watching"
2026-09-08,KLAC,190.50,8931105,9.32,4.520,190.8700,187.3700,3.5000,1.85%,red,short,watching,,,,,,,,,,,,,,pass_universe;rvol_pass;bias_short(weak-body_2pct_of_range);RANGE_OVERSIZED(1.85%>1.5% cap - halve size if triggers),"drifted 187.55-189.43 through 09:55 ET, closest approach to OR Low(187.37) was 187.55 at 09:50; still inside range, watching"
2026-09-08,LRCX,315.50,7283116,16.37,2.100,318.8100,312.8800,5.9300,1.87%,green,long,watching,,,,,,,,,,,,,,pass_universe;rvol_pass;bias_long(moderate-body_48pct_of_range);RANGE_OVERSIZED(1.87%>1.5% cap - halve size if triggers),"BIAS_INVALIDATED - closed below OR Low(312.88) at 09:40 (312.21) against the long bias; recovered to 316.20 by 09:55. Still watching, mixed signal"
2026-09-08,CIEN,328.95,2291702,26.28,1.400,331.3400,326.6900,4.6500,1.42%,green,long,triggered_no_capital,09:45,332.8000,326.6900,full_range,341.9650,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_long(weak-body_26pct_of_range);range_ok;body_close_confirmed,"09:45 candle closed 332.80, above OR High(331.34) after chopping under it for two candles; NO CAPITAL - signal only, not executed"
2026-09-08,TER,365.80,2336115,22.84,2.700,372.7200,364.4200,8.3000,2.24%,green,long,triggered_no_capital,09:35,373.6850,364.4200,full_range,387.5825,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_long(strong-body_70pct_of_range);RANGE_OVERSIZED(2.24%>1.5% cap - halve size if triggers);body_close_confirmed,"very first post-OR candle (09:35) closed 373.685, above OR High(372.72); RANGE_OVERSIZED - signal only, would halve size; NO CAPITAL - signal only, not executed"
2026-09-08,VRTX,532.75,1032502,13.04,3.070,530.3700,520.2000,10.1700,1.94%,red,short,watching,,,,,,,,,,,,,,pass_universe;rvol_pass;bias_short(moderate-body_52pct_of_range);RANGE_OVERSIZED(1.94%>1.5% cap - halve size if triggers),"BIAS_INVALIDATED - closed above OR High(530.37) at 09:40 (533.10) against the short bias; extended to 533.39 by 09:55. Still watching, unlikely to confirm short now"
2026-09-08,AMD,489.00,16462788,22.51,4.280,494.5700,487.9550,6.6150,1.34%,green,long,triggered_no_capital,09:35,495.5300,487.9550,full_range,506.8925,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_long(strong-body_85pct_of_range);range_ok;body_close_confirmed,"first post-OR candle (09:35) closed 495.53, above OR High(494.57); NO CAPITAL - signal only, not executed"
2026-09-08,TEAM,185.06,4216509,9.28,2.100,185.0000,181.0000,4.0000,2.19%,red,short,triggered_no_capital,09:35,180.5100,185.0000,full_range,173.7750,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_short(moderate-body_36pct_of_range);RANGE_OVERSIZED(2.19%>1.5% cap - halve size if triggers);body_close_confirmed,"first post-OR candle (09:35) closed 180.51, below OR Low(181.00); RANGE_OVERSIZED - signal only, would halve size; NO CAPITAL - signal only, not executed"
2026-09-08,WDC,478.52,5918100,33.33,2.170,484.4800,475.0100,9.4700,1.98%,red,short,triggered_no_capital,09:40,465.3120,484.4800,full_range,436.5600,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_short(weak-body_25pct_of_range);RANGE_OVERSIZED(1.98%>1.5% cap - halve size if triggers);body_close_confirmed,"09:40 candle closed 465.31, well below OR Low(475.01), a violent extension; RANGE_OVERSIZED - signal only, would halve size; NO CAPITAL - signal only, not executed"
