date,symbol,last_price_at_open,avg_vol_14d,atr_14d,rvol_first_candle,or_high,or_low,or_range,or_range_pct_of_price,first_candle_close_color,direction_bias,status,entry_time_et,entry_price,stop_price,stop_style,target_price,target_r_multiple,shares,risk_dollars,risk_pct_equity,exit_time_et,exit_price,realized_pnl,r_multiple_realized,reason_pass_fail,notes
2026-09-02,DRIV,34.03,25403,,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(avg_vol_14d~0.03M<<1M),
2026-09-02,BLNK,0.515,,,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(price<$5),
2026-09-02,FCEL,15.27,7705542,1.93,,,,,,,,pending,,,,,,,,,,,,,,pass_universe,watchlist; big pre-market GAP DOWN -10.6% vs prior close 17.08 - catalyst-driven, worth close attention
2026-09-02,MDB,380.00,1558645,21.64,,,,,,,,pending,,,,,,,,,,,,,,pass_universe;market_scan,biggest mover in the scan; -12.48% - earnings/catalyst gap down
2026-09-02,DELL,462.60,5895579,27.92,,,,,,,,pending,,,,,,,,,,,,,,pass_universe;market_scan,+8.85% - earnings/catalyst gap up
2026-09-02,CRDO,188.50,4501155,19.01,,,,,,,,pending,,,,,,,,,,,,,,pass_universe;market_scan,-8.77% - catalyst-driven
2026-09-02,DDOG,218.00,3611585,14.06,,,,,,,,pending,,,,,,,,,,,,,,pass_universe;market_scan,-2.61%
2026-09-02,SNOW,312.50,3575237,12.96,,,,,,,,pending,,,,,,,,,,,,,,pass_universe;market_scan,-2.28%
2026-09-02,NTRA,328.00,1292496,11.57,,,,,,,,pending,,,,,,,,,,,,,,pass_universe;market_scan,+2.26%
2026-09-02,MRVL,205.77,26885943,16.77,,,,,,,,pending,,,,,,,,,,,,,,pass_universe;market_scan,-2.20%; third consecutive day in the scan
2026-09-02,AEM,197.20,3758247,8.17,,,,,,,,pending,,,,,,,,,,,,,,pass_universe;market_scan,+1.93%; back in the scan after yesterday's confirmed long trigger
2026-09-02,NBIS,196.13,21538689,19.52,,,,,,,,pending,,,,,,,,,,,,,,pass_universe;market_scan,-1.71%; back in the scan after yesterday's confirmed short trigger
2026-09-02,NTAP,186.05,2257685,7.04,,,,,,,,pending,,,,,,,,,,,,,,pass_universe;market_scan,+1.58%
2026-09-02,APP,307.05,5019245,17.41,,,,,,,,pending,,,,,,,,,,,,,,pass_universe;market_scan,-1.50%; back in the scan after yesterday's confirmed long trigger
2026-09-02,SCCO,204.61,1151805,8.48,,,,,,,,pending,,,,,,,,,,,,,,pass_universe;market_scan,+1.49%
2026-09-02,LNG,290.00,1509591,7.67,,,,,,,,pending,,,,,,,,,,,,,,pass_universe;market_scan,-1.40%
2026-09-02,ADBE,282.10,4252039,10.35,,,,,,,,pending,,,,,,,,,,,,,,pass_universe;market_scan,-1.39%
2026-09-02,TSLA,360.88,37245905,13.77,,,,,,,,pending,,,,,,,,,,,,,,pass_universe;market_scan,+1.35%
2026-09-02,ROST,232.32,3136740,6.12,,,,,,,,pending,,,,,,,,,,,,,,pass_universe;market_scan,+1.34%
2026-09-02,HUBS,248.01,1449168,14.75,,,,,,,,pending,,,,,,,,,,,,,,pass_universe;market_scan,-1.23%
2026-09-02,HWM,258.00,2888519,9.54,,,,,,,,pending,,,,,,,,,,,,,,pass_universe;market_scan,+1.22%
2026-09-02,HCA,418.45,1214531,11.09,,,,,,,,pending,,,,,,,,,,,,,,pass_universe;market_scan,+1.18%
2026-09-02,BE,211.27,11870448,19.31,,,,,,,,pending,,,,,,,,,,,,,,pass_universe;market_scan,-1.10%; fourth consecutive day with a short bias earlier this week
