date,symbol,last_price_at_open,avg_vol_14d,atr_14d,rvol_first_candle,or_high,or_low,or_range,or_range_pct_of_price,first_candle_close_color,direction_bias,status,entry_time_et,entry_price,stop_price,stop_style,target_price,target_r_multiple,shares,risk_dollars,risk_pct_equity,exit_time_et,exit_price,realized_pnl,r_multiple_realized,reason_pass_fail,notes
2026-09-21,WDC,456.95,6470000,28.60,3.34,460.4900,444.9050,15.5850,3.411%,red,short,triggered_no_capital,09:50,441.8800,460.4900,full_range,413.9650,1.5,0,0,0%,,,,,pass_universe; RANGE_OVERSIZED(3.41%),"market_scan; OR 444.90-460.49, red first candle, rvol=3.34, bias=short; halve size if triggers; body-close confirmed breakout 09:50 ET; NO CAPITAL - signal only, not executed"
2026-09-21,MKSI,260.93,1340000,14.17,1.21,259.0000,253.0700,5.9300,2.273%,red,short,triggered_no_capital,09:55,252.5700,259.0000,full_range,242.9250,1.5,0,0,0%,,,,,pass_universe; RANGE_OVERSIZED(2.27%),"market_scan; OR 253.07-259.00, red first candle, rvol=1.21, bias=short; halve size if triggers; body-close confirmed breakout 09:55 ET; NO CAPITAL - signal only, not executed"
2026-09-21,COHR,327.52,6410000,23.01,2.02,327.8000,318.4350,9.3650,2.859%,red,short,watching,,,,,,,,,,,,,,pass_universe; RANGE_OVERSIZED(2.86%),"market_scan; OR 318.44-327.80, red first candle, rvol=2.02, bias=short; halve size if triggers"
2026-09-21,TER,382.98,2650000,21.68,2.29,382.6000,372.5000,10.1000,2.637%,red,short,triggered_no_capital,09:50,371.5800,382.6000,full_range,355.0500,1.5,0,0,0%,,,,,pass_universe; RANGE_OVERSIZED(2.64%),"market_scan; OR 372.50-382.60, red first candle, rvol=2.29, bias=short; halve size if triggers; body-close confirmed breakout 09:50 ET; NO CAPITAL - signal only, not executed"
2026-09-21,EWY,186.75,12750000,6.62,0.46,186.7950,185.8700,0.9250,0.495%,red,short,skipped,,,,,,,,,,,,,,pass_universe; fail_rvol0.46<1.0,market_scan; failed OR filter at Phase 2
2026-09-21,TSEM,230.00,2010000,13.60,1.05,229.3300,224.0700,5.2600,2.287%,green,long,triggered_no_capital,09:35,230.7150,224.0700,full_range,240.6825,1.5,0,0,0%,,,,,pass_universe; RANGE_OVERSIZED(2.29%),"market_scan; OR 224.07-229.33, green first candle, rvol=1.05, bias=long; halve size if triggers; body-close confirmed breakout 09:35 ET; NO CAPITAL - signal only, not executed"
2026-09-21,DELL,584.00,12850000,33.24,0.79,592.4400,576.1000,16.3400,2.798%,red,short,skipped,,,,,,,,,,,,,,pass_universe; fail_rvol0.79<1.0,market_scan; failed OR filter at Phase 2
2026-09-21,MTSI,283.30,1380000,15.79,1.54,283.5650,280.3200,3.2450,1.145%,red,short,triggered_no_capital,10:00,280.0500,283.5650,full_range,274.7775,1.5,0,0,0%,,,,,pass_universe,"market_scan; OR 280.32-283.56, red first candle, rvol=1.54, bias=short; body-close confirmed breakout 10:00 ET; NO CAPITAL - signal only, not executed"
2026-09-21,JBL,307.65,1120000,12.28,0.41,306.3730,295.5000,10.8730,3.534%,red,short,skipped,,,,,,,,,,,,,,pass_universe; fail_rvol0.41<1.0,market_scan; failed OR filter at Phase 2
2026-09-21,MRVL,250.55,19570000,14.51,3.01,252.5000,247.4000,5.1000,2.036%,red,short,triggered_no_capital,09:35,246.6800,252.5000,full_range,237.9500,1.5,0,0,0%,,,,,pass_universe; RANGE_OVERSIZED(2.04%),"market_scan; OR 247.40-252.50, red first candle, rvol=3.01, bias=short; halve size if triggers; body-close confirmed breakout 09:35 ET; NO CAPITAL - signal only, not executed"
2026-09-21,CLS,341.05,2260000,19.85,0.77,347.3650,335.4200,11.9450,3.502%,red,short,skipped,,,,,,,,,,,,,,pass_universe; fail_rvol0.77<1.0,market_scan; failed OR filter at Phase 2
