date,symbol,last_price_at_open,avg_vol_14d,atr_14d,rvol_first_candle,or_high,or_low,or_range,or_range_pct_of_price,first_candle_close_color,direction_bias,status,entry_time_et,entry_price,stop_price,stop_style,target_price,target_r_multiple,shares,risk_dollars,risk_pct_equity,exit_time_et,exit_price,realized_pnl,r_multiple_realized,reason_pass_fail,notes
2026-09-16,VOO,698.42,7863363,5.358,0.71,698.3400,697.9098,0.4302,0.062%,red,short,skipped,,,,,,,,,,,,,,pass_universe; fail_rvol0.71<1.0,watchlist; failed OR filter at Phase 2
2026-09-16,WY,22.34,5172757,0.454,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(atr_14d~0.45<0.50),"watchlist; failed universe filter, no OR computed"
2026-09-16,WFG,71.62,225543,2.158,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(avg_vol_14d~0.23M<1M),"watchlist; failed universe filter, no OR computed"
2026-09-16,RKT,13.31,23204904,0.583,0.94,13.3000,13.0450,0.2550,1.916%,red,short,skipped,,,,,,,,,,,,,,pass_universe; fail_rvol0.94<1.0,watchlist; failed OR filter at Phase 2
2026-09-16,AMC,2.5700,21939173,0.159,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(price<$5($2.57);atr_14d~0.16<0.50),"watchlist; failed universe filter, no OR computed"
2026-09-16,NOK,10.41,72648543,0.476,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(atr_14d~0.48<0.50),"watchlist; failed universe filter, no OR computed"
2026-09-16,NIO,3.6099,44645157,0.147,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(price<$5($3.61);atr_14d~0.15<0.50),"watchlist; failed universe filter, no OR computed"
2026-09-16,BB,7.8500,9303206,0.354,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(atr_14d~0.35<0.50),"watchlist; failed universe filter, no OR computed"
2026-09-16,GME,21.49,8459291,0.706,0.15,21.5200,21.4100,0.1100,0.512%,red,short,skipped,,,,,,,,,,,,,,pass_universe; fail_rvol0.15<1.0,watchlist; failed OR filter at Phase 2
2026-09-16,DRIV,33.21,31960,0.504,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(avg_vol_14d~0.03M<1M),"watchlist; failed universe filter, no OR computed"
2026-09-16,BLNK,0.5275,1286856,0.032,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(price<$5($0.53);atr_14d~0.03<0.50),"watchlist; failed universe filter, no OR computed"
2026-09-16,FCEL,15.71,7182596,1.407,2.04,15.9500,15.6500,0.3000,1.910%,green,long,watching,,,,,,,,,,,,,,pass_universe; RANGE_OVERSIZED(1.91%),"watchlist; OR 15.65-15.95, green first candle, rvol=2.04, bias=long; halve size if triggers"
2026-09-16,FANG,197.70,1960000,5.80,34.38,198.2000,193.3600,4.8400,2.448%,green,long,watching,,,,,,,,,,,,,,pass_universe; RANGE_OVERSIZED(2.45%),"market_scan; OR 193.36-198.20, green first candle, rvol=34.38, bias=long; halve size if triggers"
2026-09-16,CIEN,348.52,2590000,24.49,0.81,350.7200,343.1220,7.5980,2.180%,red,short,skipped,,,,,,,,,,,,,,pass_universe; fail_rvol0.81<1.0,market_scan; failed OR filter at Phase 2
2026-09-16,FTAI,183.05,1370000,10.38,2.56,185.2000,181.4800,3.7200,2.032%,red,short,watching,,,,,,,,,,,,,,pass_universe; RANGE_OVERSIZED(2.03%),"market_scan; OR 181.48-185.20, red first candle, rvol=2.56, bias=short; halve size if triggers"
2026-09-16,BE,268.50,13500000,19.18,1.18,268.2500,263.5000,4.7500,1.769%,red,short,watching,,,,,,,,,,,,,,pass_universe; RANGE_OVERSIZED(1.77%),"market_scan; OR 263.50-268.25, red first candle, rvol=1.18, bias=short; halve size if triggers"
2026-09-16,COHR,280.50,5790000,23.07,2.19,284.5500,280.3000,4.2500,1.515%,green,long,watching,,,,,,,,,,,,,,pass_universe; RANGE_OVERSIZED(1.52%),"market_scan; OR 280.30-284.55, green first candle, rvol=2.19, bias=long; halve size if triggers"
2026-09-16,ODFL,175.00,1770000,6.06,1.96,180.0000,173.0200,6.9800,3.989%,green,long,watching,,,,,,,,,,,,,,pass_universe; RANGE_OVERSIZED(3.99%),"market_scan; OR 173.02-180.00, green first candle, rvol=1.96, bias=long; halve size if triggers"
2026-09-16,IBM,240.57,4970000,7.17,1.08,243.3399,240.0000,3.3399,1.388%,green,long,watching,,,,,,,,,,,,,,pass_universe,"market_scan; OR 240.00-243.34, green first candle, rvol=1.08, bias=long"
2026-09-16,TSEM,200.62,1320000,13.69,2.20,205.9400,201.1100,4.8300,2.408%,green,long,watching,,,,,,,,,,,,,,pass_universe; RANGE_OVERSIZED(2.41%),"market_scan; OR 201.11-205.94, green first candle, rvol=2.20, bias=long; halve size if triggers"
2026-09-16,CRWD,236.02,13370000,12.78,2.79,241.0000,235.6500,5.3500,2.267%,green,long,watching,,,,,,,,,,,,,,pass_universe; RANGE_OVERSIZED(2.27%),"market_scan; OR 235.65-241.00, green first candle, rvol=2.79, bias=long; halve size if triggers"
2026-09-16,ALAB,258.99,3520000,22.99,1.57,260.1850,255.2300,4.9550,1.913%,green,long,watching,,,,,,,,,,,,,,pass_universe; RANGE_OVERSIZED(1.91%),"market_scan; OR 255.23-260.19, green first candle, rvol=1.57, bias=long; halve size if triggers"
2026-09-16,ASML,1631.79,1220000,58.45,3.71,1629.8600,1612.7500,17.1100,1.049%,red,short,watching,,,,,,,,,,,,,,pass_universe,"market_scan; OR 1612.75-1629.86, red first candle, rvol=3.71, bias=short"
2026-09-16,AMD,516.95,17820000,23.34,2.52,520.3000,514.1600,6.1400,1.188%,green,long,watching,,,,,,,,,,,,,,pass_universe,"market_scan; OR 514.16-520.30, green first candle, rvol=2.52, bias=long"
2026-09-16,TER,340.94,2480000,22.75,3.21,341.0000,337.2800,3.7200,1.091%,green,long,watching,,,,,,,,,,,,,,pass_universe,"market_scan; OR 337.28-341.00, green first candle, rvol=3.21, bias=long"
2026-09-16,AMAT,430.99,5940000,21.85,1.30,430.7400,425.2900,5.4500,1.265%,red,short,watching,,,,,,,,,,,,,,pass_universe,"market_scan; OR 425.29-430.74, red first candle, rvol=1.30, bias=short"
2026-09-16,NBIS,212.15,13280000,17.36,1.40,214.7000,210.9000,3.8000,1.791%,green,long,watching,,,,,,,,,,,,,,pass_universe; RANGE_OVERSIZED(1.79%),"market_scan; OR 210.90-214.70, green first candle, rvol=1.40, bias=long; halve size if triggers"
2026-09-16,ARM,247.40,3970000,16.55,2.19,250.9299,246.6100,4.3199,1.746%,green,long,watching,,,,,,,,,,,,,,pass_universe; RANGE_OVERSIZED(1.75%),"market_scan; OR 246.61-250.93, green first candle, rvol=2.19, bias=long; halve size if triggers"
2026-09-16,LITE,858.00,4020000,66.27,1.95,871.7500,855.1800,16.5700,1.931%,green,long,watching,,,,,,,,,,,,,,pass_universe; RANGE_OVERSIZED(1.93%),"market_scan; OR 855.18-871.75, green first candle, rvol=1.95, bias=long; halve size if triggers"
2026-09-16,LRCX,277.01,7970000,15.94,1.25,277.7800,272.7900,4.9900,1.801%,red,short,watching,,,,,,,,,,,,,,pass_universe; RANGE_OVERSIZED(1.80%),"market_scan; OR 272.79-277.78, red first candle, rvol=1.25, bias=short; halve size if triggers"
2026-09-16,WDC,421.01,5670000,30.85,2.53,425.4500,420.0000,5.4500,1.295%,green,long,watching,,,,,,,,,,,,,,pass_universe,"market_scan; OR 420.00-425.45, green first candle, rvol=2.53, bias=long"
2026-09-16,MTZ,227.54,1340000,13.29,0.46,228.9300,225.3300,3.6000,1.582%,red,short,skipped,,,,,,,,,,,,,,pass_universe; fail_rvol0.46<1.0,market_scan; failed OR filter at Phase 2
