date,symbol,last_price_at_open,avg_vol_14d,atr_14d,rvol_first_candle,or_high,or_low,or_range,or_range_pct_of_price,first_candle_close_color,direction_bias,status,entry_time_et,entry_price,stop_price,stop_style,target_price,target_r_multiple,shares,risk_dollars,risk_pct_equity,exit_time_et,exit_price,realized_pnl,r_multiple_realized,reason_pass_fail,notes
2026-08-31,LLY,1157.50,2527190,26,0.820,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(82%<100%),
2026-08-31,VOO,704.48,6014622,,1.849,705.60,704.40,1.20,0.17%,red,short,triggered_no_capital,09:40,703.96,705.60,full_range,701.50,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_short;range_ok(very tight range);body_close_below_OR_low(51%_body),FADED: bounced back above OR Low (704.40) by 09:50 to 704.58; done for the day (one setup per symbol rule) - no re-entry; NO CAPITAL - signal only
2026-08-31,WY,23.46,4993082,0.53,0.260,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(26%<100%),
2026-08-31,RKT,13.40,27056714,,0.572,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(57%<100%),
2026-08-31,NOK,10.215,~75000000(approx),,~0.32,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(~32%<100%; approx),
2026-08-31,BB,8.285,~9200000(approx),,0.621,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(62%<100%),
2026-08-31,FCEL,17.475,8384059,2.0,1.76,17.81,17.40,0.41,2.33%,red,short,triggered_no_capital,10:05,17.320,17.81,full_range,16.585,1.5,0,0,0%,,,,,pass_universe;rvol_pass(strong);bias_short;RANGE_OVERSIZED(2.33%>1.5% cap - halve size if triggers);body_close_below_OR_low_confirmed(33%_body),closed at the low, strong body; broke down below OR Low 17.40 at 10:05 ET (close 17.320), confirmed and extending through 10:15 (close 16.8972); 2R target 16.34; NO CAPITAL - signal only, not executed
2026-08-31,GAIN,16.35,~220K(approx),,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(avg_vol_14d<<1M),
2026-08-31,WFG,67.835,~221K(approx),,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(avg_vol_14d<<1M),
2026-08-31,DRIV,34.57,~30K(approx),,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(avg_vol_14d<<1M),
2026-08-31,GME,18.52,~5.0M(approx),~0.40(approx - borderline),,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(atr_14d~0.40<0.50 - borderline),
2026-08-31,AMC,2.60,,,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(price<$5),
2026-08-31,NIO,4.33,,,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(price<$5),
2026-08-31,BLNK,0.53,,,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(price<$5),
2026-08-31,ASML,1703.02,1170971,57.56,16.74,1716.90,1701.65,15.25,0.89%,red,short,triggered_no_capital,09:40,1695.71,1716.90,full_range,1663.925,1.5,0,0,0%,,,,,pass_universe;market_scan;rvol_pass(strong);bias_short;range_ok;body_close_below_OR_low_confirmed(72%_body),held through 09:55 close 1698.14; 2R target 1653.33; NO CAPITAL - signal only, not executed
2026-08-31,CVX,206.42,7279880,3.87,15.47,206.50,205.32,1.18,0.57%,green,long,triggered_no_capital,09:40,207.80,205.32,full_range,211.52,1.5,0,0,0%,,,,,pass_universe;market_scan;rvol_pass(strong);bias_long(weak-body_29pct_of_range);range_ok;body_close_above_OR_high_confirmed(68%_body),slight pullback then held above through 09:55 close 207.18; 2R target 212.76; NO CAPITAL - signal only, not executed
2026-08-31,HWM,249.675,2025228,8.29,14.65,250.7878,246.17,4.6178,1.86%,green,long,expired,,,,,,,,,,,,,pass_universe;market_scan;rvol_pass(strong);bias_long;RANGE_OVERSIZED(1.86%>1.5% cap - halve size if triggers),drifted down through the OR Low into the 244.36-245.84 range by 10:50; never confirmed above OR High 250.7878 by entry_cutoff_et 11:00 - no clean breakout, expired
2026-08-31,CRWD,233.181,9609754,12.08,14.25,233.84,221.00,12.84,5.65%,green,long,expired,,,,,,,,,,,,,pass_universe;market_scan;rvol_pass(strong);bias_long;RANGE_OVERSIZED(way oversized - skip or minimal size only),big reversal higher after last week's post-earnings selloff; stabilized ~225-227.5 through 10:50, never confirmed above OR High 233.84 by entry_cutoff_et 11:00 - no clean breakout, expired
2026-08-31,VEEV,278.105,2062974,11.04,13.34,279.32,274.77,4.55,1.65%,green,long,triggered_no_capital,09:40,280.33,274.77,full_range,288.67,1.5,0,0,0%,,,,,pass_universe;market_scan;rvol_pass(strong);bias_long;RANGE_OVERSIZED(1.65%>1.5% cap - halve size if triggers);body_close_above_OR_high_confirmed(89%_body_closed_near_high),strongly confirmed, continuing to 284.48 by 09:55; 2R target 291.45; NO CAPITAL - signal only, not executed
2026-08-31,GEV,888.99,1956994,46.79,12.22,895.61,882.14,13.47,1.52%,green,long,triggered_no_capital,09:50,897.635,882.14,full_range,920.8775,1.5,0,0,0%,,,,,pass_universe;market_scan;rvol_pass(strong);bias_long(weak-body_38pct_of_range);RANGE_OVERSIZED(1.52%>1.5% cap - halve size - marginal);body_close_above_OR_high_confirmed(44%_body),strongly confirmed to 901.27 by 09:55; 2R target 928.625; NO CAPITAL - signal only, not executed
2026-08-31,ABNB,188.24,4931614,5.52,8.40,,,,,,,skipped,,,,,,,,,,,,,,fail_doji(body only 1.5% of range; open~close),
2026-08-31,DELL,467.925,4994854,27.55,7.72,474.1388,459.99,14.1488,3.04%,green,long,expired,,,,,,,,,,,,,pass_universe;market_scan;rvol_pass(strong);bias_long;RANGE_OVERSIZED(way oversized - skip or minimal size only),drifted down to 460.36-465.20 by 10:50, well short of OR High 474.1388; never confirmed by entry_cutoff_et 11:00 - no clean breakout, expired
2026-08-31,RVMD,201.5151,1828155,8.69,7.31,206.30,201.15,5.15,2.53%,red,short,expired,,,,,,,,,,,,,pass_universe;market_scan;rvol_pass(strong);bias_short;RANGE_OVERSIZED(2.53%>1.5% cap - halve size if triggers),short bias effectively dead: price held well above OR Low in a 202-203.4 range through 10:50, never closed below OR Low 201.15 by entry_cutoff_et 11:00 - no clean breakout, expired
2026-08-31,JPM,355.53,5368935,5.81,6.98,357.06,354.79,2.27,0.64%,red,short,expired,,,,,,,,,,,,,pass_universe;market_scan;rvol_pass(strong);bias_short(weak-body_16pct_of_range);range_ok,BIAS_INVALIDATED as of 10:00: closed above OR High 357.06 - wrong-direction move; never closed below OR Low 354.79 by entry_cutoff_et 11:00 - no clean breakout, expired
2026-08-31,VLO,358.245,2081543,10.46,6.97,362.79,357.1918,5.5982,1.56%,red,short,triggered_no_capital,10:05,356.625,362.79,full_range,347.3775,1.5,0,0,0%,,,,,pass_universe;market_scan;rvol_pass(strong);bias_short(weak-body_20pct_of_range);RANGE_OVERSIZED(1.56%>1.5% cap - halve size - marginal);body_close_below_OR_low_confirmed(40%_body),broke down below OR Low 357.1918 at 10:05 ET (close 356.625), held through 10:15 (closes 356.20/356.48); 10:10 candle had thin volume (323) - liquidity caveat noted; 2R target 344.295; NO CAPITAL - signal only, not executed
2026-08-31,JNJ,265.8419,6043630,5.47,6.89,267.29,265.7672,1.5228,0.57%,red,short,expired,,,,,,,,,,,,,pass_universe;market_scan;rvol_pass(strong);bias_short;range_ok,BIAS_INVALIDATED as of 10:05: closed above OR High 267.29 - wrong-direction move; never closed below OR Low 265.7672 by entry_cutoff_et 11:00 - no clean breakout, expired
2026-08-31,PANW,380.8188,5262313,18.27,6.71,381.23,370.00,11.23,2.99%,green,long,triggered_no_capital,09:45,381.555,370.00,full_range,398.8875,1.5,0,0,0%,,,,,pass_universe;market_scan;rvol_pass(strong);bias_long;closed_near_high;RANGE_OVERSIZED(way oversized - skip or minimal size only);body_close_above_OR_high_confirmed(59%_body),reversal higher after last week's gap-down fade; held above through 09:55 close 382.16; 2R target 404.665; NO CAPITAL - signal only, not executed
2026-08-31,BE,206.24,12131922,20.44,6.71,210.00,204.95,5.05,2.44%,red,short,triggered_no_capital,09:40,204.52,210.00,full_range,196.30,1.5,0,0,0%,,,,,pass_universe;market_scan;rvol_pass(strong);bias_short;RANGE_OVERSIZED(2.44%>1.5% cap - halve size if triggers);body_close_below_OR_low(55%_body),third consecutive day with a short bias; FADED: bounced back above OR Low (204.95) by 09:55 to 205.84; done for the day (one setup per symbol rule) - no re-entry; NO CAPITAL - signal only
2026-08-31,TSM,421.39,9469866,12.74,6.58,421.99,417.23,4.76,1.14%,green,long,triggered_no_capital,09:55,422.465,417.23,full_range,430.3175,1.5,0,0,0%,,,,,pass_universe;market_scan;rvol_pass(strong);bias_long;closed_near_high;range_ok;body_close_above_OR_high_just_triggered(54%_body),just triggered this candle (09:50-09:55), not yet confirmed by a follow-through candle - treat as triggered per one-setup-per-symbol rule; 2R target 432.935; NO CAPITAL - signal only, not executed
2026-08-31,MRVL,216.9023,26483795,17.87,6.41,218.2205,214.62,3.6005,1.67%,green,long,expired,,,,,,,,,,,,,pass_universe;market_scan;rvol_pass(strong);bias_long(weak-body_23pct_of_range);RANGE_OVERSIZED(1.67%>1.5% cap - halve size - marginal),reversal higher after last week's post-earnings selloff; BIAS_INVALIDATED as of 09:40: dropped hard below OR Low; still stuck well below the line through 10:50 (210.02-212.86 range) - no clean breakout by entry_cutoff_et 11:00, expired
2026-08-31,AVGO,371.44,20208223,13.96,6.36,372.75,369.20,3.55,0.96%,green,long,expired,,,,,,,,,,,,,pass_universe;market_scan;rvol_pass(strong);bias_long;range_ok,BIAS_INVALIDATED as of 09:40: dropped hard below OR Low; hovered right at/just under the line through 10:50 (367.53-369.19 range), never confirmed above OR High 372.75 by entry_cutoff_et 11:00 - no clean breakout, expired
2026-08-31,TEAM,196.085,4420383,9.25,6.12,197.30,187.67,9.63,5.02%,green,long,expired,,,,,,,,,,,,,pass_universe;market_scan;rvol_pass(strong);bias_long;closed_near_high;RANGE_OVERSIZED(way oversized - skip or minimal size only),recovered somewhat to a 193.7-196.13 range by 10:50 but never confirmed above OR High 197.30 by entry_cutoff_et 11:00 - no clean breakout, expired
