date,symbol,last_price_at_open,avg_vol_14d,atr_14d,rvol_first_candle,or_high,or_low,or_range,or_range_pct_of_price,first_candle_close_color,direction_bias,status,entry_time_et,entry_price,stop_price,stop_style,target_price,target_r_multiple,shares,risk_dollars,risk_pct_equity,exit_time_et,exit_price,realized_pnl,r_multiple_realized,reason_pass_fail,notes
2026-09-01,VOO,700.38,6483140,4.6,4.490,700.5500,699.6800,0.8700,0.12%,red,short,watching,,,,,,,,,,,,,,pass_universe;rvol_pass(strong);bias_short(weak-body_17pct_of_range);range_ok,watchlist; tracks broad market weakness
2026-09-01,WY,23.26,4426278,0.54,1.070,23.3050,23.1200,0.1850,0.80%,red,short,watching,,,,,,,,,,,,,,pass_universe;rvol_pass;bias_short;range_ok,watchlist
2026-09-01,WFG,68.03,193225,,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(avg_vol_14d~0.19M<1M),
2026-09-01,RKT,13.15,23019927,0.65,0.762,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(76%<100%),watchlist
2026-09-01,AMC,2.62,,,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(price<$5),
2026-09-01,NOK,10.06,72522587,0.47,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(atr_14d~0.47<0.50 - borderline),
2026-09-01,NIO,4.10,,,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(price<$5),
2026-09-01,BB,8.00,9284383,0.40,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(atr_14d~0.40<0.50),
2026-09-01,GME,18.35,5662279,0.41,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(atr_14d~0.41<0.50 - borderline),
2026-09-01,DRIV,34.52,24756,,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(avg_vol_14d~0.02M<<1M),
2026-09-01,BLNK,0.52,,,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(price<$5),
2026-09-01,FCEL,16.66,8156664,2.11,1.958,16.8921,16.5600,0.3321,1.99%,red,short,watching,,,,,,,,,,,,,,pass_universe;rvol_pass(strong);bias_short;RANGE_OVERSIZED(1.99%>1.5% cap - halve size if triggers),watchlist; continuing yesterday's breakdown
2026-09-01,AEM,195.52,3666812,8.08,1.156,196.9000,195.2000,1.7000,0.87%,green,long,watching,,,,,,,,,,,,,,pass_universe;market_scan;rvol_pass;bias_long(weak-body_15pct_of_range);range_ok,market_scan; broad market weakness
2026-09-01,COIN,181.83,10815097,11.07,1.700,183.9900,180.7600,3.2300,1.78%,red,short,watching,,,,,,,,,,,,,,pass_universe;market_scan;rvol_pass(strong);bias_short(weak-body_7pct_of_range);RANGE_OVERSIZED(1.78%>1.5% cap - halve size if triggers),market_scan
2026-09-01,MRVL,204.69,27088648,17.21,2.271,206.4600,203.3100,3.1500,1.55%,red,short,watching,,,,,,,,,,,,,,pass_universe;market_scan;rvol_pass(strong);bias_short;RANGE_OVERSIZED(1.55%>1.5% cap - halve size if triggers),market_scan; retrigger candidate after invalidated long bias yesterday
2026-09-01,ARM,234.02,3810277,17.83,1.044,235.9800,233.5000,2.4800,1.06%,green,long,watching,,,,,,,,,,,,,,pass_universe;market_scan;rvol_pass;bias_long;range_ok,market_scan
2026-09-01,NBIS,200.45,25321588,20.14,1.177,200.6400,197.5000,3.1400,1.58%,red,short,watching,,,,,,,,,,,,,,pass_universe;market_scan;rvol_pass;bias_short(weak-body_18pct_of_range);RANGE_OVERSIZED(1.58%>1.5% cap - halve size if triggers),market_scan
2026-09-01,SCCO,202.96,1144281,8.47,0.466,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(47%<100%),market_scan
2026-09-01,TER,340.0,2439455,24.29,1.252,342.3050,338.8600,3.4450,1.01%,red,short,watching,,,,,,,,,,,,,,pass_universe;market_scan;rvol_pass;bias_short;range_ok,market_scan
2026-09-01,MTSI,256.59,1230193,16.88,0.878,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(88%<100%),market_scan
2026-09-01,COHR,270.3,7444697,26.23,0.974,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(97%<100%),market_scan
2026-09-01,APP,303.75,5406930,17.71,1.898,310.8000,305.2790,5.5210,1.78%,green,long,watching,,,,,,,,,,,,,,pass_universe;market_scan;rvol_pass(strong);bias_long;RANGE_OVERSIZED(1.78%>1.5% cap - halve size if triggers),market_scan
2026-09-01,MKSI,249.51,1245545,16.99,0.731,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(73%<100%),market_scan
2026-09-01,TEAM,189.1,4469428,9.27,2.421,193.6450,190.5000,3.1450,1.64%,green,long,watching,,,,,,,,,,,,,,pass_universe;market_scan;rvol_pass(strong);bias_long;RANGE_OVERSIZED(1.64%>1.5% cap - halve size if triggers),market_scan; expired unconfirmed yesterday, new day/new setup
2026-09-01,PLTR,181.52,30941140,7.46,2.085,183.9900,181.3000,2.6900,1.47%,green,long,watching,,,,,,,,,,,,,,pass_universe;market_scan;rvol_pass(strong);bias_long;range_ok,market_scan
2026-09-01,VRT,252.0,4188763,14.79,0.987,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(99%<100%),market_scan
2026-09-01,CIEN,372.87,1998621,26.9,0.485,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(48%<100%),market_scan
2026-09-01,LRCX,293.69,7586929,17.22,1.290,296.3400,293.5600,2.7800,0.94%,red,short,watching,,,,,,,,,,,,,,pass_universe;market_scan;rvol_pass;bias_short(weak-body_30pct_of_range);range_ok,market_scan
2026-09-01,META,557.72,16037014,19.32,2.621,563.8000,556.2900,7.5100,1.33%,green,long,watching,,,,,,,,,,,,,,pass_universe;market_scan;rvol_pass(strong);bias_long;range_ok,market_scan
2026-09-01,GLD,398.07,12602234,7.66,1.630,399.4199,398.0800,1.3399,0.34%,green,long,watching,,,,,,,,,,,,,,pass_universe;market_scan;rvol_pass(strong);bias_long;range_ok,market_scan; gold ETF, broad risk-off tilt
2026-09-01,HUBS,254.97,1503585,14.76,0.409,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(41%<100%),market_scan
2026-09-01,CDNS,330.5,2131046,11.23,0.936,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(94%<100%),market_scan
