date,symbol,last_price_at_open,avg_vol_14d,atr_14d,rvol_first_candle,or_high,or_low,or_range,or_range_pct_of_price,first_candle_close_color,direction_bias,status,entry_time_et,entry_price,stop_price,stop_style,target_price,target_r_multiple,shares,risk_dollars,risk_pct_equity,exit_time_et,exit_price,realized_pnl,r_multiple_realized,reason_pass_fail,notes
2026-09-14,MSFT,498.85,20254000,10.06,2.526,499.8000,495.3416,4.4584,0.90%,red,short,watching,,,,,,,,,,,,,,pass_universe;rvol_pass;bias_short(weak-body_16pct_of_range);range_ok,"BIAS_INVALIDATED persists - held 499.57-502.25 through 10:25 ET, well above OR High(499.80); never closed below OR Low(495.34)"
2026-09-14,NVDA,212.42,142412000,7.69,3.301,211.5000,209.2400,2.2600,1.08%,red,short,watching,,,,,,,,,,,,,,pass_universe;rvol_pass;bias_short(strong-body_68pct_of_range);range_ok,"chopped 210.22-211.70 through 10:25 ET, still inside range; never closed below OR Low(209.24) nor above OR High(211.50); watching"
2026-09-14,GOOGL,343.58,24558000,7.32,5.117,344.8800,342.2800,2.6000,0.75%,green,long,triggered_no_capital,09:40,345.3500,342.2800,full_range,349.9550,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_long(strong-body_59pct_of_range);range_ok;body_close_confirmed,"very first post-OR candle (09:40) closed 345.35, above OR High(344.88); NO CAPITAL - signal only, not executed"
2026-09-14,CMPS,14.21,2555000,0.80,2.539,14.5300,14.1100,0.4200,2.92%,green,long,triggered_no_capital,09:40,14.7400,14.1100,full_range,15.6850,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_long(moderate-body_49pct_of_range);RANGE_OVERSIZED(2.92%>1.5% cap - halve size if triggers);body_close_confirmed,"very first post-OR candle (09:40) closed 14.74, above OR High(14.53); NO CAPITAL - signal only, not executed"
2026-09-14,ABT,103.40,7793000,2.74,0.286,,,,,,,skipped,,,,,,,,,,,,,,pass_universe;fail_rvol(28.6%<100%),watchlist; OR candle formed but rvol below threshold - never entered watching
2026-09-14,RBLX,47.37,9719000,1.96,3.641,48.2600,46.7301,1.5299,3.22%,green,long,triggered_no_capital,09:55,48.3500,46.7301,full_range,50.7799,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_long(weak-body_5pct_of_range);RANGE_OVERSIZED(3.22%>1.5% cap - halve size if triggers);body_close_confirmed,"09:55 ET candle closed 48.35, first close above OR High(48.26); NO CAPITAL - signal only, not executed"
2026-09-14,RIVN,15.83,19102000,0.63,2.563,16.2500,15.8300,0.4200,2.60%,green,long,watching,,,,,,,,,,,,,,pass_universe;rvol_pass;bias_long(strong-body_76pct_of_range);RANGE_OVERSIZED(2.60%>1.5% cap - halve size if triggers),"BIAS_INVALIDATED - dipped to a close of 15.825 at 10:15 ET, just below OR Low(15.83); recovered to 15.87 by 10:20 ET; still no close above OR High(16.25); long setup weakening"
2026-09-14,LLY,1136.88,2363000,27.78,1.929,1153.4500,1137.0100,16.4400,1.43%,green,long,watching,,,,,,,,,,,,,,pass_universe;rvol_pass;bias_long(moderate-body_25pct_of_range);range_ok,"BIAS_INVALIDATED persists - chopped 1133.67-1139.89 through 10:25 ET, straddling OR Low(1137.01); never closed above OR High(1153.45)"
2026-09-14,VOO,697.80,7549000,5.11,1.137,697.9000,697.3700,0.5300,0.08%,red,short,watching,,,,,,,,,,,,,,pass_universe;rvol_pass;bias_short(strong-body_70pct_of_range);range_ok,"BIAS_INVALIDATED persists - held 697.54-699.63 through 10:25 ET, mostly above OR High(697.90), dipping close by 10:20 ET; never closed below OR Low(697.37)"
2026-09-14,RKT,13.03,22814000,0.55,1.019,13.2100,12.9800,0.2300,1.74%,green,long,triggered_no_capital,09:50,13.2250,12.9800,full_range,13.5925,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_long(strong-body_69pct_of_range);RANGE_OVERSIZED(1.74%>1.5% cap - halve size if triggers);body_close_confirmed,"09:50 ET candle closed 13.23, first close above OR High(13.21); NO CAPITAL - signal only, not executed"
2026-09-14,GME,20.97,8309000,0.63,1.204,21.0800,20.7300,0.3500,1.68%,red,short,watching,,,,,,,,,,,,,,pass_universe;rvol_pass;bias_short(moderate-body_47pct_of_range);RANGE_OVERSIZED(1.68%>1.5% cap - halve size if triggers),"BIAS_INVALIDATED persists - held 21.03-21.20 through 10:25 ET, above OR High(21.08); never closed below OR Low(20.73)"
2026-09-14,FCEL,15.10,7486000,1.52,1.872,14.9873,14.7100,0.2773,1.87%,red,short,watching,,,,,,,,,,,,,,pass_universe;rvol_pass;bias_short(moderate-body_20pct_of_range);RANGE_OVERSIZED(1.87%>1.5% cap - halve size if triggers),"BIAS_INVALIDATED persists - held 15.17-15.49 through 10:25 ET, well above OR High(14.9873); never closed below OR Low(14.71)"
2026-09-14,VRT,234.67,4910000,15.16,5.801,232.9400,226.9700,5.9700,2.60%,green,long,triggered_no_capital,09:40,233.2900,226.9700,full_range,242.7700,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_long(moderate-body_30pct_of_range);RANGE_OVERSIZED(2.60%>1.5% cap - halve size if triggers);body_close_confirmed,"very first post-OR candle (09:40) closed 233.29, above OR High(232.94); NO CAPITAL - signal only, not executed"
2026-09-14,NBIS,205.03,13730000,17.73,4.160,209.7000,203.8700,5.8300,2.79%,green,long,triggered_no_capital,09:40,212.9200,203.8700,full_range,226.4950,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_long(strong-body_75pct_of_range);RANGE_OVERSIZED(2.79%>1.5% cap - halve size if triggers);body_close_confirmed,"very first post-OR candle (09:40) closed 212.92, above OR High(209.70); NO CAPITAL - signal only, not executed"
2026-09-14,LRCX,272.35,7330000,15.47,2.373,277.0000,273.4700,3.5300,1.29%,green,long,triggered_no_capital,09:45,279.5400,273.4700,full_range,288.6450,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_long(weak-body_4pct_of_range);range_ok;body_close_confirmed,"09:45 ET candle closed 279.54, above OR High(277.00); NO CAPITAL - signal only, not executed"
2026-09-14,MRVL,216.25,23320000,14.86,3.243,217.3400,213.6264,3.7136,1.73%,red,short,watching,,,,,,,,,,,,,,pass_universe;rvol_pass;bias_short(moderate-body_28pct_of_range);RANGE_OVERSIZED(1.73%>1.5% cap - halve size if triggers),"BIAS_INVALIDATED persists and extending - held 220.93-223.39 through 10:25 ET, well above OR High(217.34); never closed below OR Low(213.63)"
2026-09-14,LITE,856.00,3970000,67.70,3.601,865.6500,850.7500,14.9000,1.74%,red,short,watching,,,,,,,,,,,,,,pass_universe;rvol_pass;bias_short(moderate-body_36pct_of_range);RANGE_OVERSIZED(1.74%>1.5% cap - halve size if triggers),"BIAS_INVALIDATED persists - climbed back to 853.93-867.18 through 10:25 ET, approaching OR High(865.65) again but no fresh wrong-direction close beyond it; never closed below OR Low(850.75)"
2026-09-14,ALAB,269.11,3240000,23.01,2.689,269.8100,264.2500,5.5600,2.08%,red,short,triggered_no_capital,09:40,263.9200,269.8100,full_range,255.0850,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_short(moderate-body_30pct_of_range);RANGE_OVERSIZED(2.08%>1.5% cap - halve size if triggers);body_close_confirmed,"very first post-OR candle (09:40) closed 263.92, below OR Low(264.25); NO CAPITAL - signal only, not executed"
2026-09-14,TER,351.00,2250000,21.44,3.204,349.3500,343.0000,6.3500,1.84%,red,short,triggered_no_capital,09:50,340.5500,349.3500,full_range,327.3500,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_short(weak-body_19pct_of_range);RANGE_OVERSIZED(1.84%>1.5% cap - halve size if triggers);body_close_confirmed,"09:50 ET candle closed 340.55, below OR Low(343.00); NO CAPITAL - signal only, not executed"
2026-09-14,ARM,245.00,3720000,15.97,4.996,245.5400,239.0000,6.5400,2.68%,green,long,triggered_no_capital,09:45,246.7300,239.0000,full_range,258.3250,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_long(moderate-body_30pct_of_range);RANGE_OVERSIZED(2.68%>1.5% cap - halve size if triggers);body_close_confirmed,"09:45 ET candle closed 246.73, above OR High(245.54); NO CAPITAL - signal only, not executed"
2026-09-14,AMAT,422.65,6000000,21.40,3.346,425.2100,421.1800,4.0300,0.95%,green,long,triggered_no_capital,09:45,428.1850,421.1800,full_range,438.6925,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_long(moderate-body_22pct_of_range);range_ok;body_close_confirmed,"09:45 ET candle closed 428.19, above OR High(425.21); NO CAPITAL - signal only, not executed"
2026-09-14,BE,255.63,13830000,19.13,2.774,256.0900,249.0500,7.0400,2.81%,red,short,watching,,,,,,,,,,,,,,pass_universe;rvol_pass;bias_short(strong-body_83pct_of_range);RANGE_OVERSIZED(2.81%>1.5% cap - halve size if triggers),"BIAS_INVALIDATED persists and extending - held 256.45-261.70 through 10:25 ET, well above OR High(256.09); never closed below OR Low(249.05)"
2026-09-14,GEV,887.55,1940000,40.23,3.426,889.0000,878.7800,10.2200,1.16%,red,short,watching,,,,,,,,,,,,,,pass_universe;rvol_pass;bias_short(weak-body_1pct_of_range);range_ok,"BIAS_INVALIDATED - closed 889.205 at 10:05 ET, just above OR High(889.00); pulled back to 885.56-888.19 through 10:20 ET; never closed below OR Low(878.78); short setup invalidated"
2026-09-14,MKSI,248.16,1330000,13.57,0.773,,,,,,,skipped,,,,,,,,,,,,,,pass_universe;fail_rvol(77.3%<100%),"market_scan; top-mover -7.16% vs prior close, OR candle formed but rvol below threshold - never entered watching"
2026-09-14,COHR,283.87,5610000,22.61,0.938,,,,,,,skipped,,,,,,,,,,,,,,pass_universe;fail_rvol(93.8%<100%),"market_scan; top-mover -7.04% vs prior close, OR candle formed but rvol below threshold - never entered watching"
2026-09-14,CRWD,220.86,11430000,11.32,8.496,223.3400,216.1700,7.1700,3.25%,green,long,triggered_no_capital,09:50,224.3550,216.1700,full_range,236.6325,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_long(moderate-body_29pct_of_range);RANGE_OVERSIZED(3.25%>1.5% cap - halve size if triggers);body_close_confirmed,"09:50 ET candle closed 224.36, above OR High(223.34); NO CAPITAL - signal only, not executed"
2026-09-14,WDC,416.98,5480000,31.46,3.103,424.6200,416.0000,8.6200,2.05%,green,long,triggered_no_capital,09:45,427.9400,416.0000,full_range,445.8500,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_long(moderate-body_50pct_of_range);RANGE_OVERSIZED(2.05%>1.5% cap - halve size if triggers);body_close_confirmed,"09:45 ET candle closed 427.94, above OR High(424.62); NO CAPITAL - signal only, not executed"
2026-09-14,SNDK,1523.15,11390000,119.07,2.534,1544.0000,1515.3100,28.6900,1.89%,red,short,watching,,,,,,,,,,,,,,pass_universe;rvol_pass;bias_short(weak-body_11pct_of_range);RANGE_OVERSIZED(1.89%>1.5% cap - halve size if triggers),"BIAS_INVALIDATED persists and extending - held 1543.95-1565.92 through 10:25 ET, well above OR High(1544.00); never closed below OR Low(1515.31)"
2026-09-14,MU,911.27,25210000,51.84,4.309,914.5500,904.4000,10.1500,1.12%,green,long,triggered_no_capital,09:45,916.5500,904.4000,full_range,934.7750,1.5,0,0,0%,,,,,pass_universe;rvol_pass;bias_long(weak-body_1pct_of_range);range_ok;body_close_confirmed,"09:45 ET candle closed 916.55, above OR High(914.55); NO CAPITAL - signal only, not executed"
2026-09-14,CLS,324.00,2180000,20.03,2.462,324.2747,313.0000,11.2747,3.57%,red,short,watching,,,,,,,,,,,,,,pass_universe;rvol_pass;bias_short(strong-body_60pct_of_range);RANGE_OVERSIZED(3.57%>1.5% cap - halve size if triggers),"BIAS_INVALIDATED persists - pulled back to 320.61-324.51 through 10:25 ET, back below OR High(324.2747); never closed below OR Low(313.00)"
2026-09-14,CIEN,326.91,2440000,24.65,0.967,,,,,,,skipped,,,,,,,,,,,,,,pass_universe;fail_rvol(96.7%<100%),"market_scan; top-mover -6.47% vs prior close, OR candle formed but rvol below threshold - never entered watching"
2026-09-14,ETN,397.94,1750000,14.08,3.088,394.2924,387.0000,7.2924,1.87%,red,short,watching,,,,,,,,,,,,,,pass_universe;rvol_pass;bias_short(weak-body_10pct_of_range);RANGE_OVERSIZED(1.87%>1.5% cap - halve size if triggers),"BIAS_INVALIDATED persists and extending - held 397.14-400.66 through 10:25 ET, well above OR High(394.2924); never closed below OR Low(387.00)"
