date,symbol,last_price_at_open,avg_vol_14d,atr_14d,rvol_first_candle,or_high,or_low,or_range,or_range_pct_of_price,first_candle_close_color,direction_bias,status,entry_time_et,entry_price,stop_price,stop_style,target_price,target_r_multiple,shares,risk_dollars,risk_pct_equity,exit_time_et,exit_price,realized_pnl,r_multiple_realized,reason_pass_fail,notes
2026-08-26,RIVN,16.675,20515520,,0.95,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(95%<100%),
2026-08-26,REGN,831.67,722621,,0.68,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(68%<100%),
2026-08-26,VOO,703.69,6014622,,0.73,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(73%<100%),
2026-08-26,WY,24.305,4993082,0.525,0.17,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(17%<100%),
2026-08-26,RKT,14.15,27056714,,0.17,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(17%<100%),
2026-08-26,NOK,10.27,~75000000(approx),,~0.49,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(~49%<100%; approx),
2026-08-26,BB,7.78,~9200000(approx),,0.70,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(70%<100%),
2026-08-26,MRK,153.56,11836912,3.89,0.75,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(75%<100%),
2026-08-26,GAIN,16.49,~220000(approx),,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(avg_vol_14d<<1M),
2026-08-26,DRIV,34.49,~29000(approx),,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(avg_vol_14d<<1M),
2026-08-26,WFG,68.73,~221000(approx),,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(avg_vol_14d<<1M),
2026-08-26,LCID,5.175,~9000000(approx),0.396,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(atr_14d~0.40<0.50 - borderline),
2026-08-26,GME,18.01,5600000,0.401,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(atr_14d~0.40<0.50 - borderline),
2026-08-26,AMC,2.68,,,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(price<$5),
2026-08-26,NIO,4.475,,,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(price<$5),
2026-08-26,BLNK,0.61,,,,,,,,,,skipped,,,,,,,,,,,,,,fail_universe(price<$5),
2026-08-26,INTU,338.4,3604116,14.05,22.60,349.70,322.73,26.97,7.98%,green,long,watching,,,,,,,,,,,,,pass_universe;market_scan;rvol_pass(strong-likely_catalyst);bias_long;RANGE_OVERSIZED(7.98%>>1.5% cap - SKIP or minimal size only),no trigger through 10:20 candle; wicked to 350.73 at 10:05 but closed 349.21 below OR High(349.70), choppy, retreated to 346.22 - no valid trigger
2026-08-26,META,582.21,14257868,19.31,8.67,593.27,580.52,12.75,2.18%,red,short,triggered_no_capital,09:45,564.30,593.27,full_range,520.85-506.36,1.5-2.0,0,0,0%,,,,,pass_universe;market_scan;rvol_pass(strong);bias_short;RANGE_OVERSIZED(halve size);3rd-candle body close well below OR Low (564.30<<580.52) $16.22 below the level,confirmed still below OR Low at 09:50 (569.33); BLOCKED_NO_BUYING_POWER - no order placed
2026-08-26,BE,224.31,12185395,22.10,1.94,224.673,213.4125,11.2605,5.14%,green,long,triggered_no_capital,09:45,225.10,213.4125,full_range,225.10+half-of-11.26 R-based,1.5-2.0,0,0,0%,,,,,pass_universe;market_scan;rvol_pass;bias_long;RANGE_OVERSIZED(skip or minimal size);3rd-candle body close above OR High (225.10>224.673),WEAK/FAILING - 09:50 candle closed back below OR High (224.46<224.673); treat as a failed breakout, not a fresh entry; BLOCKED_NO_BUYING_POWER anyway
2026-08-26,SAP,210.635,2407169,5.86,1.51,210.78,208.57,2.21,1.05%,green,long,triggered_no_capital,09:45,211.70,208.57,full_range,216.40-217.96,1.5-2.0,0,0,0%,,,,,pass_universe;market_scan;rvol_pass;bias_long;range_ok(full size eligible);3rd-candle body close above OR High (211.70>210.78),confirmed held above OR High at 09:50 (211.70); BLOCKED_NO_BUYING_POWER - no order placed
2026-08-26,CRWD,185.10,7404198,9.38,3.09,185.10,181.32,3.78,2.06%,green,long,triggered_no_capital,09:45,185.705,181.32,full_range,191.375-192.985,1.5-2.0,0,0,0%,,,,,pass_universe;market_scan;rvol_pass(strong);bias_long;RANGE_OVERSIZED(halve size);3rd-candle body close above OR High (185.705>185.10) marginal - candle itself was red intracandle,strongly confirmed by 09:50 candle close 187.345 new high; BLOCKED_NO_BUYING_POWER - no order placed
2026-08-26,PWR,606.82,1082395,30.28,5.57,613.965,605.0001,8.9649,1.47%,red,short,watching,,,,,,,,,,,,,pass_universe;market_scan;rvol_pass(strong);bias_short;range_ok(borderline),no trigger through 10:20 candle; holding ~611, short bias dead
2026-08-26,TSLA,343.72,33891768,13.52,2.03,345.50,342.53,2.97,0.86%,red,short,watching,,,,,,,,,,,,,pass_universe;market_scan;rvol_pass;bias_short;range_ok,no trigger through 10:20 candle; holding ~349, short bias dead
2026-08-26,AMD,484.24,20106213,27.73,2.13,485.1993,474.58,10.6193,2.21%,green,long,triggered_no_capital,09:45,487.00,474.58,full_range,505.63-511.84,1.5-2.0,0,0,0%,,,,,pass_universe;market_scan;rvol_pass;bias_long;RANGE_OVERSIZED(halve size);3rd-candle body close above OR High (487.00>485.1993),confirmed by 09:50 candle close 488.77 new high 491.12; BLOCKED_NO_BUYING_POWER - no order placed
2026-08-26,ARM,240.53,3776724,19.34,2.08,241.56,239.00,2.56,1.06%,green,long,triggered_no_capital,09:45,242.02,239.00,full_range,246.55-248.06,1.5-2.0,0,0,0%,,,,,pass_universe;market_scan;rvol_pass;bias_long(weak-body_only_21%_of_range;low_conviction);range_ok(full size eligible);3rd-candle body close above OR High (242.02>241.56),strongly confirmed by 09:50 candle close 243.615 high 244.69 despite weak opening candle; BLOCKED_NO_BUYING_POWER - no order placed
2026-08-26,SNPS,409.51,1401783,12.53,1.76,409.51,403.54,5.97,1.47%,green,long,triggered_no_capital,09:45,417.00,403.54,full_range,437.19-443.92,1.5-2.0,0,0,0%,,,,,pass_universe;market_scan;rvol_pass;bias_long;closed_at_high;range_ok(borderline,full size eligible);3rd-candle body close above OR High (417.00>409.51) strong body 62% of range,confirmed by 09:50 candle close 418.18; BLOCKED_NO_BUYING_POWER - no order placed
2026-08-26,DDOG,228.54,5338863,13.85,1.59,228.94,219.00,9.94,4.43%,green,long,triggered_no_capital,09:45,229.25,219.00,full_range,244.63-249.75,1.5-2.0,0,0,0%,,,,,pass_universe;market_scan;rvol_pass;bias_long;RANGE_OVERSIZED(halve size);3rd-candle body close above OR High (229.25>228.94) marginal - candle itself was red intracandle,strongly confirmed by 09:50 candle close 232.945 high 233.40; BLOCKED_NO_BUYING_POWER - no order placed
2026-08-26,SNDK,1465.88,14871645,152.10,1.05,1477.00,1450.05,26.95,1.85%,green,long,invalidated_false_breakout,09:45,1482.00,1450.05,full_range,,,,,,,,,,pass_universe;market_scan;rvol_pass(marginal);bias_long;RANGE_OVERSIZED;3rd-candle close 1482.00 nominally above OR High(1477.00) but body only 1.7% of a $16.77 range - almost pure wick,FAILED at 09:50: closed back below OR High (1475.86<1477.00) - classic fakeout; setup spent for the day per one-setup-per-symbol rule; no order was placed (unfunded) so no real loss incurred
2026-08-26,LITE,899.685,5301653,79.37,1.64,911.72,876.09,35.63,4.00%,green,long,watching,,,,,,,,,,,,,pass_universe;market_scan;rvol_pass;bias_long;RANGE_OVERSIZED(4.00%>>1.5% cap - halve size or skip if triggers),no trigger through 10:20 candle; choppy 893-898, still below OR High
2026-08-26,GOOG,341.62,14627104,8.64,1.71,343.21,339.90,3.31,0.97%,red,short,triggered_no_capital,10:10,339.465,343.21,full_range,333.85-331.98,1.5-2.0,0,0,0%,,,,,pass_universe;market_scan;rvol_pass;bias_short;range_ok(full size eligible);NOTE_correlated_with_GOOGL(same underlying-avoid double exposure - both triggered same window, pick one);body close below OR Low (339.465<339.90) body 56% of range,strongly confirmed by 10:15 candle close 338.035 (98% body red candle); BLOCKED_NO_BUYING_POWER - no order placed
2026-08-26,PANW,337.51,5160587,15.30,2.57,337.77,328.00,9.77,2.93%,green,long,triggered_no_capital,09:45,338.53,328.00,full_range,354.33-359.59,1.5-2.0,0,0,0%,,,,,pass_universe;market_scan;rvol_pass(strong);bias_long;RANGE_OVERSIZED(halve size);3rd-candle body close above OR High (338.53>337.77),held above OR High at 09:50 (338.99); BLOCKED_NO_BUYING_POWER - no order placed
2026-08-26,AVGO,359.13,19149563,14.37,2.10,359.4699,355.47,4.00,1.12%,green,long,watching,,,,,,,,,,,,,pass_universe;market_scan;rvol_pass;bias_long;range_ok,no trigger through 10:20 candle; drifted down to 351.76, long bias fading
2026-08-26,SHW,350.855,1587296,8.78,0.081,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(8%<100%; thin early volume),
2026-08-26,GEV,929.675,1962039,48.61,0.855,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(86%<100%),
2026-08-26,MA,599.66,2856423,11.06,0.223,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(22%<100%),
2026-08-26,MAR,355.945,1474821,7.83,0.685,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(69%<100%),
2026-08-26,WDAY,192.215,4981057,10.03,0.727,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(73%<100%),
2026-08-26,CRM,203.85,12100191,7.73,0.713,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(71%<100%),
2026-08-26,AMAT,474.09,7718836,30.35,0.950,,,,,,,skipped,,,,,,,,,,,,,,fail_rvol(95%<100%; borderline),
2026-08-26,AMGN,441.4975,2351148,10.57,1.052,442.875,440.90,1.975,0.45%,green,long,skipped,,,,,,,,,,,,,fail_doji(marginal - body only 13% of range; open~close),
2026-08-26,ASML,1745.44,1176552,62.72,1.28,1753.9996,1742.885,11.1146,0.64%,red,short,skipped,,,,,,,,,,,,,fail_doji(body only 6.9% of range; open~close),
2026-08-26,RCL,292.98,1507890,9.35,1.39,296.48,292.40,4.08,1.39%,red,short,skipped,,,,,,,,,,,,,fail_doji(body only 0.5% of range; textbook long-legged doji),
